participantid,extraversionbig5,agreeable,neuroticismbig5,conscientiousnessbig5,opennessbig5,income,education,totalallowance,assignedallowancelevel,stdactions,z_extraversionbig5,z_agreeable,z_neuroticismbig5,z_conscientiousnessbig5,z_opennessbig5,z_net_income,z_stdactions,reducation,weighted_ttp,min_weighted_ttp,max_weighted_ttp,weighted_ttp06,choice_length_deterministic,bs_weighted_loyalty,weighted_loyalty,min_weighted_loyalty,max_weighted_loyalty,weighted_loyalty15,choice1_loyalty_deterministic,choice2_loyalty_deterministic,choice3_loyalty_deterministic,choice4_loyalty_deterministic,choice5_loyalty_deterministic,WTP_calculated,z_WTP_calculated,min_WTP_calculated,max_WTP_calculated,WTP_calculated15,choice1_WTP_deterministic,choice2_WTP_deterministic,choice3_WTP_deterministic,choice4_WTP_deterministic,choice5_WTP_deterministic,WTP_noincome,weighted_WTP_categorical,z_WTP_categorical,RT_calculated_hs,z_RT_calculated_hs,min_RT_calculated,max_RT_calculated,RT_calculated15,choice1_RT_deterministic,choice2_RT_deterministic,choice3_RT_deterministic,choice4_RT_deterministic,choice5_RT_deterministic,RT_noincome_hs,weighted_RT_categorical,z_RT_categorical,Flexibility_calculated_ivw,z_Flexibility_calculated_ivw,anchored_flexibility,z_anchored_flexibility,min_Flexibility_combined,max_Flexibility_combined,Flexibility_combined15,choice1_flex_deterministic,choice2_flex_deterministic,choice3_flex_deterministic,choice4_flex_deterministic,choice5_flex_deterministic,sWTP_calculated,min_sWTP_calculated,max_sWTP_calculated,sWTP_calculated15,choice1_WTP_calculated_stoc,choice2_WTP_calculated_stoc,choice3_WTP_calculated_stoc,choice4_WTP_calculated_stoc,choice5_WTP_calculated_stoc
890,3.5,3.966666667,2.8,4.2,4.4,24202.83929,1,72,3,2.138089895,-0.08277645707,1.12678194,0.1430731863,0.9699904323,0.6694304347,-0.2332995236,1.409409761,0,0.03282573819,-0.07178839296,0.1379993707,2.991949081,2,0.04300058633,1.198980451,3.400620699,-3.031393766,4,5,2,,,,-0.1832577735,-0.263188839,-1.397873402,5.470183372,1,3,2,1,4,5,-0.02041470446,-0.2064861059,-0.3053686023,-0.07177065313,-1.098856091,-2.646594286,3.333152533,2,2,1,3,5,,-0.0701669082,-0.07194210589,-1.101568103,0.1123514399,0.9748198986,1.083467364,1.356223941,-2.965258121,3.648804188,4,1,5,,,,0.2113063335,-1.859476447,3.782505274,2,2,1,4,5,
892,4.2,3.75,2.2,4,3.4,32556.43408,1,128,4,0.6408699155,0.9187164903,0.546328187,-0.7341638803,0.6126255393,-1.303627729,0.2383457869,-0.8077601194,0,-0.01317038853,-0.07178839296,0.1379993707,1.676466584,1,-0.006431531161,-0.1793296486,3.400620699,-3.031393766,3,4,5,2,,,0.2320850939,0.3333130479,-1.397873402,5.470183372,2,2,1,4,5,,0.06571973115,0.3150514364,0.4998316765,-0.03106514737,-0.4756278992,-2.646594286,3.333152533,2,2,1,3,5,,-0.03270358592,-0.03026048467,-0.4633441865,0.07654386759,0.6641346812,0.296160996,0.3707177937,-2.965258121,3.648804188,3,3,1,5,,,0.01207047328,-1.859476447,3.782505274,2,2,1,4,5,
893,3.9,3.533333333,2.8,3.3,3.9,17355.40313,1,32,2,1.246423483,0.4895052314,-0.03412557766,0.1430731863,-0.6381515861,-0.3170986474,-0.6199068427,0.08897862583,0,-0.01102383528,-0.07178839296,0.1379993707,1.737857699,1,-0.009344047867,-0.2605390251,3.400620699,-3.031393766,3,4,5,2,,,-0.3936705291,-0.5653767586,-1.397873402,5.470183372,1,3,2,1,4,5,0.03902445361,-0.3856597543,-0.5819942951,0.0226954557,0.3474824131,-2.646594286,3.333152533,3,1,3,5,,,0.02695681714,0.02273891866,0.3481761813,-0.03929163143,-0.3409147561,-0.2334414124,-0.2922089398,-2.965258121,3.648804188,3,3,1,5,,,-0.3747987747,-1.859476447,3.782505274,2,2,1,4,5,
894,3.6,3.916666667,2.6,2.5,3.7,20121.12914,1,32,2,1.552647471,0.06029396132,0.9928310513,-0.1493391693,-2.067611217,-0.7117102742,-0.4637535214,0.5424528122,0,-0.004847653676,-0.07178839296,0.1379993707,1.914495587,1,0.02230498567,0.6219273806,3.400620699,-3.031393766,3,4,5,2,,,-0.3311808407,-0.4756311178,-1.397873402,5.470183372,1,3,2,1,4,5,-0.007480894681,-0.4321650863,-0.6537936926,0.02487464808,0.3808472753,-2.646594286,3.333152533,3,1,3,5,,,0.02806258202,0.02384468168,0.3651074767,-0.06221217662,-0.5397854447,-0.2692258954,-0.3370019495,-2.965258121,3.648804188,2,4,3,1,5,,0.1288218945,-1.859476447,3.782505274,2,2,1,4,5,
895,3.7,2.933333333,3.3,3.3,2.6,51659.75664,1,200,5,2.416461468,0.2033643872,-1.641535997,0.874104023,-0.6381515861,-2.882074356,1.316922426,1.821638584,0,-0.02089149505,-0.07178839296,0.1379993707,1.455644011,1,-0.08437056839,-2.352494955,3.400620699,-3.031393766,1,3,1,4,5,2,0.9554804564,1.372229815,-1.397873402,5.470183372,3,1,4,5,,,0.03626857698,1.166896582,1.814992905,0.01150053553,0.1760807931,-2.646594286,3.333152533,3,1,3,5,,,0.002447751584,0.01359825116,0.2082153857,-0.2388243824,-2.072165489,-1.098714471,-1.375309467,-2.965258121,3.648804188,2,4,3,1,5,,1.012368917,-1.859476447,3.782505274,3,1,4,5,,
896,3.7,3.25,3.5,3.8,4.8,18602.19102,1,32,2,1.505940676,0.2033643872,-0.7931804657,1.166516423,0.2552606463,1.458653688,-0.549513042,0.4732866883,0,0.007960734889,-0.07178839296,0.1379993707,2.280813694,2,-0.01053044572,-0.2936192155,3.400620699,-3.031393766,3,4,5,2,,,-0.3577468395,-0.513784349,-1.397873402,5.470183372,1,3,2,1,4,5,0.02581326291,-0.398870945,-0.6023910046,0.02754081972,0.4216681421,-2.646594286,3.333152533,3,1,3,5,,,0.03131828085,0.02710038051,0.414958328,-0.04252868146,-0.3690011203,-0.1584291756,-0.1983128041,-2.965258121,3.648804188,3,3,1,5,,,-0.7672474384,-1.859476447,3.782505274,1,3,2,1,4,5
897,3.6,4.133333333,2.4,4.3,4,23390.27705,1,72,3,0.8864052892,0.06029396132,1.573284864,-0.4417515099,1.148672819,-0.119792819,-0.2791769207,-0.4441571534,0,0.02872876637,-0.07178839296,0.1379993707,2.874776363,2,0.04674690962,1.303438783,3.400620699,-3.031393766,4,5,2,,,,-0.2095000148,-0.3008770943,-1.397873402,5.470183372,1,3,2,1,4,5,-0.01463453099,-0.2007059306,-0.2964445949,-0.09626883268,-1.473939419,-2.646594286,3.333152533,1,4,2,1,3,5,-0.09434971213,-0.09612490982,-1.471852183,0.1541791558,1.33773911,0.8922650218,1.116887569,-2.965258121,3.648804188,4,1,5,,,,-0.4724653661,-1.859476447,3.782505274,2,2,1,4,5,
898,4.2,3.866666667,2.2,4.3,4.6,7994.762019,1,12,1,0,0.9187164903,0.8588802218,-0.7341638803,1.148672819,1.064042091,-1.148410201,-1.756797314,0,-0.002785978373,-0.07178839296,0.1379993707,1.973459125,1,0.02920040861,0.814191699,3.400620699,-3.031393766,3,4,5,2,,,-0.7397225499,-1.062365413,-1.397873402,5.470183372,1,3,2,1,4,5,0.06186777353,-0.6670438051,-1.016422272,-0.01682267897,-0.257566303,-2.646594286,3.333152533,2,2,1,3,5,,-0.008928282186,-0.01575898193,-0.2412989587,0.1871456504,1.623773694,0.7786309719,0.9746468067,-2.965258121,3.648804188,3,3,1,5,,,-1.384795666,-1.859476447,3.782505274,1,3,2,1,4,5
899,3.7,3.166666667,2.6,3.8,3.8,31302.44472,1,128,4,1.069044948,0.2033643872,-1.016431928,-0.1493391693,0.2552606463,-0.5144044757,0.1675453484,-0.1736937761,0,-0.02178268507,-0.07178839296,0.1379993707,1.430156112,1,-0.03907306492,-1.08946991,3.400620699,-3.031393766,2,1,4,5,2,,0.1455113143,0.2089786083,-1.397873402,5.470183372,2,2,1,4,5,,0.02856466174,0.2778963745,0.4424680769,0.02776544355,0.4251072705,-2.646594286,3.333152533,3,1,3,5,,,0.026613703,0.02905680239,0.4449148476,-0.04060459137,-0.3523066938,-0.3076534569,-0.3851034343,-2.965258121,3.648804188,2,4,3,1,5,,0.6598529816,-1.859476447,3.782505274,3,1,4,5,,
900,3.9,3.183333333,2.7,3.6,4.5,5830.25213,1,12,1,0.5175491571,0.4895052314,-0.971781671,-0.003132989397,-0.1021042541,0.8667362928,-1.270618796,-0.9903806448,0,-0.02571213059,-0.07178839296,0.1379993707,1.317774534,1,-0.02535754628,-0.7070416212,3.400620699,-3.031393766,2,1,4,5,2,,-0.8363115788,-1.201083422,-1.397873402,5.470183372,1,3,2,1,4,5,0.05058032647,-0.6924712062,-1.05567956,0.06607961655,1.011722565,-2.646594286,3.333152533,4,3,5,,,,0.07481410354,0.0679834038,1.040954232,-0.01706869528,-0.148096934,-0.3586678505,-0.4489603937,-2.965258121,3.648804188,2,4,3,1,5,,-0.704252243,-1.859476447,3.782505274,2,2,1,4,5,
902,3.4,3.566666667,2.2,3.7,3.7,19238.07156,1,32,2,0.5345224738,-0.2258468717,0.05517499894,-0.7341638803,0.07657819241,-0.7117102742,-0.5136110783,-0.9652455449,0,-0.009266381152,-0.07178839296,0.1379993707,1.788120627,1,-0.003879372962,-0.1081681177,3.400620699,-3.031393766,3,4,5,2,,,-0.3769915104,-0.5414229035,-1.397873402,5.470183372,1,3,2,1,4,5,-0.01849096455,-0.4431751668,-0.6707921624,-0.0126443645,-0.1935935616,-2.646594286,3.333152533,3,1,3,5,,,-0.009113700129,-0.01333160046,-0.204131186,0.02036171034,0.1766688526,-0.1088097468,-0.1362019777,-2.965258121,3.648804188,3,3,1,5,,,-0.2369175702,-1.859476447,3.782505274,2,2,1,4,5,
903,4,3.35,4,4.3,3.9,35836.48364,1,128,4,0.9258201122,0.6325756311,-0.5252787471,1.897547245,1.148672819,-0.3170986474,0.42353791,-0.3857893944,0,0.02854649723,-0.07178839296,0.1379993707,2.86956358,2,-0.02593895048,-0.7232528329,3.400620699,-3.031393766,2,1,4,5,2,,0.3519899547,0.5055164695,-1.397873402,5.470183372,2,2,1,4,5,,0.05636049807,0.3056921959,0.4853819907,-0.05937319621,-0.9090428352,-2.646594286,3.333152533,2,2,1,3,5,,-0.06228467822,-0.05984157696,-0.9162862301,-0.06890745461,-0.5978771448,-0.544855237,-0.6820193529,-2.965258121,3.648804188,2,4,3,1,5,,0.03248392045,-1.859476447,3.782505274,2,2,1,4,5,
904,4.2,3.066666667,1.7,3.5,4.2,10826.51338,1,12,1,1.851640224,0.9187164903,-1.284333706,-1.465194702,-0.2807866931,0.2748188078,-0.9885290265,0.9852185845,0,-0.06806471199,-0.07178839296,0.1379993707,0.1064967439,0,-0.04573319107,-1.275173426,3.400620699,-3.031393766,2,1,4,5,2,,-0.6017120481,-0.8641592264,-1.397873402,5.470183372,1,3,2,1,4,5,0.08828119934,-0.6571844816,-1.001200438,0.1210952476,1.854048133,-2.646594286,3.333152533,4,3,5,,,,0.1278905869,0.1210598946,1.853654861,0.02906956896,0.2522228062,0.4354717433,0.5450991988,-2.965258121,3.648804188,3,3,1,5,,,-0.5778824091,-1.859476447,3.782505274,2,2,1,4,5,
906,4,3.566666667,2.5,3.7,3.8,56897.0465,1,200,5,0,0.6325756311,0.05517499894,-0.2955453396,0.07657819241,-0.5144044757,1.612620711,-1.756797314,0,-0.01376964245,-0.07178839296,0.1379993707,1.659327984,1,-0.01015248615,-0.2830806077,3.400620699,-3.031393766,3,4,5,2,,,1.174816132,1.687232614,-1.397873402,5.470183372,3,1,4,5,,,0.04920686409,1.179834843,1.834968209,0.01778133959,0.2722440362,-2.646594286,3.333152533,3,1,3,5,,,0.006695866585,0.01784636639,0.2732620239,0.02024127916,0.1756239384,-0.3074813783,-0.3848880231,-2.965258121,3.648804188,2,4,3,1,5,,1.040344477,-1.859476447,3.782505274,3,1,4,5,,
908,4.2,3.433333333,1.9,3.1,4.5,32581.54033,1,128,4,1.767766953,0.9187164903,-0.3020273149,-1.172782421,-0.995516479,0.8667362928,0.2397632897,0.8610141873,0,-0.05132983625,-0.07178839296,0.1379993707,0.5851117969,0,-0.008864115924,-0.2471571416,3.400620699,-3.031393766,3,4,5,2,,,0.2435298264,0.3497495949,-1.397873402,5.470183372,2,2,1,4,5,,0.0761750415,0.3255067468,0.5159736276,0.1250673234,1.914863229,-2.646594286,3.333152533,4,3,5,,,,0.1234191433,0.1258622408,1.9271878,0.04465639591,0.3874622583,0.5058502555,0.6331951022,-2.965258121,3.648804188,3,3,1,5,,,0.1455750316,-1.859476447,3.782505274,2,2,1,4,5,
909,3.2,3.45,3.3,4.3,4,20262.87166,2,32,2,0.5345224738,-0.5119876862,-0.2573770285,0.874104023,1.148672819,-0.119792819,-0.4557507336,-0.9652455449,1,0.0604172796,-0.07178839296,0.1379993707,3.781063318,3,-0.004241014831,-0.1182517335,3.400620699,-3.031393766,3,4,5,2,,,-0.3553189635,-0.5102974772,-1.397873402,5.470183372,1,3,2,1,4,5,-0.03720494732,-0.4618891478,-0.6996846199,-0.07482741028,-1.145657063,-2.646594286,3.333152533,2,2,1,3,5,,-0.07169448584,-0.07591238618,-1.162360549,-0.01847249642,-0.1602770537,-0.3615191877,-0.4525295496,-2.965258121,3.648804188,2,4,3,1,5,,0.2329780757,-1.859476447,3.782505274,2,2,1,4,5,
910,4.8,3.5,3.1,3.5,4,39658.49262,1,128,4,0.8345229626,1.777138948,-0.1234261543,0.5816916823,-0.2807866931,-0.119792819,0.6393291354,-0.5209875107,0,-0.02043979988,-0.07178839296,0.1379993707,1.468562365,1,-0.02259723842,-0.6300762296,3.400620699,-3.031393766,2,1,4,5,2,,0.5879234672,0.8443564773,-1.397873402,5.470183372,2,2,1,4,5,,0.141671747,0.3910034597,0.6170938015,0.04826826975,0.7390190959,-2.646594286,3.333152533,3,1,3,5,,,0.04387339577,0.04631649703,0.7091931701,-0.01777164452,-0.1541960984,-0.2458939552,-0.3077963293,-2.965258121,3.648804188,3,3,1,5,,,0.6522649527,-1.859476447,3.782505274,3,1,4,5,,
911,3.6,3.95,3,4.1,3.8,39719.02562,1,128,4,1.846811891,0.06029396132,1.082131624,0.4354855418,0.7913079858,-0.5144044757,0.6427468657,0.9780685306,0,0.03396754339,-0.07178839296,0.1379993707,3.024604559,3,0.02723043971,0.7592632771,3.400620699,-3.031393766,3,4,5,2,,,0.4400558472,0.6319938302,-1.397873402,5.470183372,2,2,1,4,5,,-0.008581453934,0.2407502532,0.3851183057,-0.08904400468,-1.363322496,-2.646594286,3.333152533,2,2,1,3,5,,-0.09346237034,-0.0910192728,-1.393675327,0.05406315997,0.4690802693,0.5963273048,0.7464492321,-2.965258121,3.648804188,3,3,1,5,,,1.142041922,-1.859476447,3.782505274,3,1,4,5,,
912,2.3,3.9,2.6,4.4,3.5,19652.38778,2,32,2,2.267786741,-1.799621463,0.9481807947,-0.1493391693,1.327355266,-1.106321931,-0.4902187586,1.601472378,1,0.08303785324,-0.07178839296,0.1379993707,4.428008556,4,0.03487658128,0.9724597931,3.400620699,-3.031393766,4,5,2,,,,-0.4957819283,-0.7120258212,-1.397873402,5.470183372,1,3,2,1,4,5,-0.153609246,-0.5782934427,-0.8794008493,-0.1593045443,-2.439057827,-2.646594286,3.333152533,1,4,2,1,3,5,-0.1559346914,-0.1601525843,-2.452236176,0.04904245213,0.4255179763,0.7195065618,0.9006381631,-2.965258121,3.648804188,3,3,1,5,,,-0.3820152581,-1.859476447,3.782505274,2,2,1,4,5,
913,4,3.75,2.9,3.4,4.3,10008.61926,1,12,1,1.164964795,0.6325756311,0.546328187,0.2892793417,-0.4594691396,0.4721246362,-1.034707427,-0.03165011108,0,0.001579572097,-0.07178839296,0.1379993707,2.098313332,2,0.01585557871,0.442099303,3.400620699,-3.031393766,3,4,5,2,,,-0.6790720224,-0.9752610922,-1.397873402,5.470183372,1,3,2,1,4,5,0.04315378517,-0.6881719232,-1.049041867,0.00932075642,0.1427069455,-2.646594286,3.333152533,3,1,3,5,,,0.01643353887,0.009602839127,0.147038132,0.01609856635,0.1396795958,0.0968471691,0.1212278754,-2.965258121,3.648804188,3,3,1,5,,,-0.4429593682,-1.859476447,3.782505274,2,2,1,4,5,
914,3.2,3.8,3,3.7,2.9,62536.24121,1,200,5,1.246423483,-0.5119876862,0.6802790165,0.4354855418,0.07657819241,-2.290156841,1.931010485,0.08897862583,0,0.02911658026,-0.07178839296,0.1379993707,2.885867834,2,0.000953157607,0.0265767891,3.400620699,-3.031393766,3,4,5,2,,,1.299084544,1.865702868,-1.397873402,5.470183372,3,1,4,5,,,-0.04876082018,1.081867218,1.683716297,-0.09457952529,-1.448074937,-2.646594286,3.333152533,2,2,1,3,5,,-0.1078536734,-0.09670317173,-1.480706453,-0.06396171451,-0.5549653172,-0.3939793408,-0.4931613505,-2.965258121,3.648804188,2,4,3,1,5,,1.267464876,-1.859476447,3.782505274,3,1,4,5,,
915,4.4,3.8,2.2,4,4.9,9529.63056,1,12,1,1.035098314,1.204857349,0.6802790165,-0.7341638803,0.6126255393,1.655959487,-1.061751246,-0.2239639014,0,-0.01515617128,-0.07178839296,0.1379993707,1.619673371,1,0.02735649608,0.7627781034,3.400620699,-3.031393766,3,4,5,2,,,-0.6544675231,-0.9399248958,-1.397873402,5.470183372,1,3,2,1,4,5,0.08663483709,-0.6436562538,-0.9803143144,0.03237230331,0.4956413507,-2.646594286,3.333152533,3,1,3,5,,,0.03967099264,0.0328402929,0.5028471947,0.1758178025,1.525487304,1.088124514,1.362053514,-2.965258121,3.648804188,4,1,5,,,,-0.4426560402,-1.859476447,3.782505274,2,2,1,4,5,
918,3.3,3.716666667,3.3,3.6,3.9,7604.820942,1,12,1,0.9161253572,-0.3689172864,0.4570276141,0.874104023,-0.1021042541,-0.3170986474,-1.17042625,-0.4001459479,0,0.02994991466,-0.07178839296,0.1379993707,2.909701109,2,0.01428167056,0.398214221,3.400620699,-3.031393766,3,4,5,2,,,-0.8516839743,-1.223160744,-1.397873402,5.470183372,1,3,2,1,4,5,-0.03472645208,-0.7667419314,-1.170345902,-0.06117298082,-0.9365987182,-2.646594286,3.333152533,2,2,1,3,5,,-0.05312724039,-0.05995794013,-0.9180679917,-0.04632978514,-0.401981473,-0.4015225768,-0.5026035309,-2.965258121,3.648804188,2,4,3,1,5,,-0.3377372026,-1.859476447,3.782505274,2,2,1,4,5,
919,4.3,3.233333333,3.5,4.8,4,8868.100909,2,12,1,0.5175491571,1.06178689,-0.8378307819,1.166516423,2.042085171,-0.119792819,-1.099101305,-0.9903806448,1,0.03987937048,-0.07178839296,0.1379993707,3.193681955,3,-0.03765913844,-1.05004549,3.400620699,-3.031393766,2,1,4,5,2,,-0.6731113195,-0.9667004943,-1.397873402,5.470183372,1,3,2,1,4,5,0.09406136721,-0.6479555368,-0.9869519472,-0.057079833,-0.8739299178,-2.646594286,3.333152533,2,2,1,3,5,,-0.04952439293,-0.05635509267,-0.862901628,0.01263822336,0.1096558422,-0.1653532833,-0.2069800198,-2.965258121,3.648804188,3,3,1,5,,,-0.9051514268,-1.859476447,3.782505274,1,3,2,1,4,5
920,3.4,3.633333333,1.6,4,4.5,41115.05132,1,128,4,0.7071067691,-0.2258468717,0.2337761521,-1.611400843,0.6126255393,0.8667362928,0.7215666771,-0.709672749,0,-0.01844652742,-0.07178839296,0.1379993707,1.525569677,1,0.01895472407,0.5285124183,3.400620699,-3.031393766,3,4,5,2,,,0.482961446,0.6936134696,-1.397873402,5.470183372,2,2,1,4,5,,-0.02069208212,0.2286396176,0.366420716,0.02837821841,0.4344892502,-2.646594286,3.333152533,3,1,3,5,,,0.02341802791,0.0258611273,0.3959830403,0.1484075189,1.287661314,0.7883278131,0.9867847562,-2.965258121,3.648804188,3,3,1,5,,,1.040014625,-1.859476447,3.782505274,3,1,4,5,,
921,3.3,3.55,2.7,3.6,3.7,27874.46303,2,72,3,0.3535533845,-0.3689172864,0.01052471064,-0.003132989397,-0.1021042541,-0.7117102742,-0.02599905431,-1.233235002,1,0.034533225,-0.07178839296,0.1379993707,3.040783167,3,-0.003854004433,-0.107460767,3.400620699,-3.031393766,3,4,5,2,,,-0.04737099633,-0.06803267449,-1.397873402,5.470183372,1,3,2,1,4,5,-0.02922365628,-0.2152950615,-0.3189687133,-0.02309105918,-0.3535393476,-2.646594286,3.333152533,2,2,1,3,5,,-0.02291233651,-0.02468753792,-0.3780119121,-0.03269591928,-0.2836869061,-0.5210739374,-0.6522512436,-2.965258121,3.648804188,2,4,3,1,5,,-0.5622028708,-1.859476447,3.782505274,2,2,1,4,5,
922,4.5,3.95,2.1,3.9,4.4,46689.76551,1,200,5,1.407885909,1.34792769,1.082131624,-0.8803700209,0.433943063,0.6694304347,1.036315918,0.3280815184,0,-0.0146752866,-0.07178839296,0.1379993707,1.633426666,1,0.02755816095,0.7684010863,3.400620699,-3.031393766,3,4,5,2,,,0.8163138032,1.172363281,-1.397873402,5.470183372,2,2,1,4,5,,0.0929652825,1.223593235,1.902526736,0.02201632969,0.3370845318,-2.646594286,3.333152533,3,1,3,5,,,0.01489248872,0.02604298852,0.3987676799,0.1688790917,1.465283394,1.180982947,1.478288531,-2.965258121,3.648804188,4,1,5,,,,0.6922771931,-1.859476447,3.782505274,3,1,4,5,,
924,3.7,3.233333333,2.4,3.2,4.1,11224.23064,1,12,1,0.3535533845,0.2033643872,-0.8378307819,-0.4417515099,-0.8168340325,0.07751300186,-0.9660738707,-1.233235002,0,-0.034002956,-0.07178839296,0.1379993707,1.080658078,1,-0.02705829404,-0.7544633746,3.400620699,-3.031393766,2,1,4,5,2,,-0.6479560137,-0.9305732846,-1.397873402,5.470183372,1,3,2,1,4,5,0.0263635423,-0.7156533599,-1.09147048,0.07496692985,1.147793174,-2.646594286,3.333152533,4,3,5,,,,0.08160790801,0.07477720827,1.144980073,-0.05031143874,-0.4365283847,-0.6357050538,-0.7957401276,-2.965258121,3.648804188,2,4,3,1,5,,-0.8411278129,-1.859476447,3.782505274,1,3,2,1,4,5
925,3,3.683333333,2.3,4.1,3.9,20102.04658,1,32,2,1.388730168,-0.7981285453,0.3677270114,-0.5879576802,0.7913079858,-0.3170986474,-0.464830935,0.2997145951,0,0.01432350092,-0.07178839296,0.1379993707,2.462787867,2,0.0157385692,0.4388367534,3.400620699,-3.031393766,3,4,5,2,,,-0.3919267952,-0.5628724694,-1.397873402,5.470183372,1,3,2,1,4,5,-0.06747480482,-0.492159009,-0.7464181781,-0.060595382,-0.9277552962,-2.646594286,3.333152533,2,2,1,3,5,,-0.05740004405,-0.06161794439,-0.9434857368,0.06204981729,0.538376689,0.478711158,0.5992239118,-2.965258121,3.648804188,3,3,1,5,,,-0.5442045331,-1.859476447,3.782505274,2,2,1,4,5,
926,1.9,3.483333333,2.6,3.5,3.4,37458.38871,1,128,4,0.8345229626,-2.371903181,-0.1680764407,-0.1493391693,-0.2807866931,-1.303627729,0.5151109099,-0.5209875107,0,0.02774250507,-0.07178839296,0.1379993707,2.846569538,2,0.003817505902,0.1064430922,3.400620699,-3.031393766,3,4,5,2,,,0.1745632738,0.2507020831,-1.397873402,5.470183372,2,2,1,4,5,,-0.1849841326,0.06434756517,0.1127707139,-0.06798822433,-1.040944576,-2.646594286,3.333152533,2,2,1,3,5,,-0.07152919471,-0.06908609718,-1.057837248,-0.1008379608,-0.8749229312,-0.7864390612,-0.9844205379,-2.965258121,3.648804188,2,4,3,1,5,,0.05363671482,-1.859476447,3.782505274,2,2,1,4,5,
927,4.5,3.85,1.9,3.5,4.7,29270.60818,2,128,4,1.511857867,1.34792769,0.8142299056,-1.172782421,-0.2807866931,1.26134789,0.05282752588,0.4820492268,1,-0.001905653626,-0.07178839296,0.1379993707,1.998636365,1,0.02576498874,0.7184022665,3.400620699,-3.031393766,3,4,5,2,,,0.1331405789,0.1912121624,-1.397873402,5.470183372,2,2,1,4,5,,0.09626696259,0.3455986679,0.5469934344,0.07405807823,1.133878112,-2.646594286,3.333152533,4,3,5,,,,0.07369492948,0.07613802701,1.165816784,0.154391706,1.339583278,1.125199795,1.408462286,-2.965258121,3.648804188,4,1,5,,,,0.3639905453,-1.859476447,3.782505274,2,2,1,4,5,
928,3.9,3.65,1.6,3.3,3.2,34055.30671,1,128,4,1.669045925,0.4895052314,0.2784264386,-1.611400843,-0.6381515861,-1.698239326,0.3229723871,0.7148223519,0,-0.03984184936,-0.07178839296,0.1379993707,0.9136665463,0,-0.01482553873,-0.4133788347,3.400620699,-3.031393766,3,4,5,2,,,0.2606072128,0.3742755651,-1.397873402,5.470183372,2,2,1,4,5,,0.03517249599,0.284504205,0.4526698887,0.02888236567,0.4422080815,-2.646594286,3.333152533,3,1,3,5,,,0.02666219138,0.02910529077,0.4456572831,0.02994845062,0.2598484457,0.3735919297,0.4676415324,-2.965258121,3.648804188,3,3,1,5,,,0.3117829859,-1.859476447,3.782505274,2,2,1,4,5,
929,4.1,3.3,2.3,3.6,3.5,37886.75851,1,128,4,1.356202722,0.7756460309,-0.6592296362,-0.5879576802,-0.1021042541,-1.106321931,0.5392967463,0.2515460551,0,-0.03598197922,-0.07178839296,0.1379993707,1.024058342,1,-0.04014295712,-1.119301558,3.400620699,-3.031393766,2,1,4,5,2,,0.4457234442,0.6401334405,-1.397873402,5.470183372,2,2,1,4,5,,0.06929430366,0.3186260164,0.5053504705,0.04192602634,0.6419151425,-2.646594286,3.333152533,3,1,3,5,,,0.03821879253,0.04066189378,0.622610569,-0.02219755389,-0.1925975978,-0.08156168461,-0.1020943671,-2.965258121,3.648804188,3,3,1,5,,,0.6428195834,-1.859476447,3.782505274,3,1,4,5,,
930,3.8,3.466666667,3.4,4.2,4.6,8321.494162,1,12,1,0.5,0.3464348018,-0.2127267271,1.020310163,0.9699904323,1.064042091,-1.129962802,-1.016368389,0,0.01966806129,-0.07178839296,0.1379993707,2.615641594,2,0.001685990486,0.04701028764,3.400620699,-3.031393766,3,4,5,2,,,-0.7587714195,-1.089722753,-1.397873402,5.470183372,1,3,2,1,4,5,0.02994259819,-0.7072460055,-1.078490376,-0.02783469856,-0.4261676073,-2.646594286,3.333152533,2,2,1,3,5,,-0.02006711066,-0.0268978104,-0.41185534,0.01966332272,0.1706092805,-0.1261351407,-0.157888934,-2.965258121,3.648804188,3,3,1,5,,,-1.358137727,-1.859476447,3.782505274,1,3,2,1,4,5
932,3.6,4.05,2.5,3.9,3.5,47586.99374,1,200,5,0,0.06029396132,1.350033402,-0.2955453396,0.433943063,-1.106321931,1.086973548,-1.756797314,0,0.02118409798,-0.07178839296,0.1379993707,2.65899992,2,0.02902361378,0.8092621565,3.400620699,-3.031393766,3,4,5,2,,,0.7468243837,1.07256484,-1.397873402,5.470183372,2,2,1,4,5,,-0.01188313216,1.11874485,1.740651608,-0.07834859937,-1.199568748,-2.646594286,3.333152533,2,2,1,3,5,,-0.08582066745,-0.07467016578,-1.143339753,0.07201290131,0.6248216629,0.02941691875,0.03682245314,-2.965258121,3.648804188,3,3,1,5,,,0.9124236703,-1.859476447,3.782505274,3,1,4,5,,
